,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name
548,"Sep 7, 2019",True,False,False,False,https://www.filmcompanion.in/joker-movie-review-venice-international-film-festival-2019-joaquin-phoenix-baradwaj-rangan,"After a lot of throat-clearing, Joker finally becomes the movie it wants to be, positioning its protagonist squarely as the antagonist in the Batman mythos we know so well.",2622962,,POSITIVE,Baradwaj Rangan,http://resizing.flixster.com/GJFyIbLpeKNaZi3IxgaQjBchpWY=/128x128/v1.YzszMDIxO2o7MTkzMDU7MjA0ODs3ODY7NTIy,baradwaj-rangan,3101,Film Companion
549,"Sep 5, 2019",True,False,False,False,https://www.starburstmagazine.com/reviews/joker,"Todd Phillips' Joker is deeply unsettling. It's a film which follows you home at night, insidious and nightmarish",2622369,10/10,POSITIVE,Laura Potier,http://resizing.flixster.com/TrsMjwZ912ItwRqLcV5wKkouwoA=/128x128/v1.YzszOTAwO2o7MTkzMDU7MjA0ODszMDA7MzAw,laura-potier,2424,Starburst
550,"Sep 5, 2019",True,False,False,False,http://www.awardsdaily.com/2019/08/31/venice-dispatch-joker-ema/,"There are a lot more details that comic book fans will pick up on, but ultimately what struck me the most about JOKER is that it's an ode to and a requiem for the little people.",2622353,,POSITIVE,Zhuo-Ning Su,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,zhuo-ning-su,3056,Awards Daily
551,"Sep 5, 2019",True,False,False,False,https://www.gq-magazine.co.uk/culture/article/joker-review,Much of what shouldn't work are sold in entirety by Phoenix's performance; if Joker ultimately proves anything it's that he's the best actor of his generation.,2622295,,POSITIVE,Jack King,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jack-king,2148,GQ Magazine [UK]
552,"Sep 5, 2019",True,False,False,False,https://www.elantepenultimomohicano.com/2019/09/critica-joker.html,"The New Hollywood... [the] traumatized heir of the previous decades' great problems, finds a worthy successor in the visualizaion that [director Todd] Phillips recycles for his film. [Full review in Spanish]",2622226,3/5,POSITIVE,Mariona Borrull,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mariona-borrull,2768,El antepenúltimo mohicano
553,"Sep 4, 2019",False,True,False,True,http://www.bbc.com/culture/story/20190831-venice-film-festival-review-joker,"However unusual its grungy 70s styling may be, Joker is ultimately nothing but a flimsy, two-hour supervillain origin movie...",2621794,3/5,NEGATIVE,Nicholas Barber,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,nicholas-barber,52,BBC.com
554,"Sep 4, 2019",True,False,False,False,https://www.dailymail.co.uk/tvshowbiz/article-7535525/BRIAN-VINER-reviews-Joker.html,"Joker is a thunderously powerful character study of a man with a mental illness, and a ferocious indictment of a society that doesn't treat the mentally ill with the same compassion it shows to, say, cancer sufferers.",2621781,5/5,POSITIVE,Brian Viner,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,brian-viner,265,Daily Mail (UK)
555,"Sep 3, 2019",False,True,False,True,https://www.indiewire.com/2019/08/joker-review-joaquin-phoenix-1202170236/,It's nothing less (and nothing more) than an agent of unbridled chaos.,2621595,C+,NEGATIVE,David Ehrlich,http://resizing.flixster.com/_kb8kqya5ldXGK-Sw6w4hMyraVM=/128x128/v1.YzsyNjk4O2c7MTkzMDU7MjA0ODsxNTA7MTUw,david-ehrlich,226,indieWire
556,"Sep 3, 2019",False,True,False,False,https://www.scifinow.co.uk/reviews/joker-first-look-review-venice-film-festival-2019-joaquin-phoenix-puts-on-a-happy-face/,"The film begins in a pretty dark place and it only gets more and more miserable as it goes on, with no relief in sight.",2621432,2/5,NEGATIVE,Stephanie Watts,http://resizing.flixster.com/sGTmw6FlvSXvw_hPLEXYpGoxbBo=/128x128/v1.YzsyOTcwO2o7MTkzMDU7MjA0ODs5NjA7OTYw,stephanie-watts,2489,SciFiNow
557,"Sep 3, 2019",True,False,False,True,https://www.bfi.org.uk/news-opinion/sight-sound-magazine/reviews-recommendations/joker-todd-phillips-joaquin-phoenix,"Ideas-wise, it's only slightly less superficial than so many other comic-book movies, but judging by pure entertainment factor, it's a thrill to watch.",2621420,,POSITIVE,Christina Newland,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,christina-newland,805,Sight & Sound
558,"Sep 3, 2019",True,False,False,False,https://www.filminquiry.com/joker-2019-review-venice/,Phoenix and Phillips together have crafted something extraordinarily special. An exhilarating character study on the parameters of loneliness with a chilling assessment of the choking and deliberating effects of a morbid society.,2621397,,POSITIVE,Jak-Luke Sharp,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jak-luke-sharp,2813,Film Inquiry
559,"Sep 2, 2019",True,False,False,False,http://cinegods.com/venice-film-festival-review-joker/,"Creates its own world of dank, hopeless urban alienation and tells its own tale of class-based chaos and its newfound champion.",2621384,4.5/5,POSITIVE,Mark Keizer,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mark-keizer,2914,CineGods.com
560,"Sep 2, 2019",True,False,False,True,https://www.ft.com/content/dad720d6-cd61-11e9-99a4-b5ded7a7fe3f,"Like the best of the New Hollywood classics it references, this is a film that exhilarates and unsettles while having something to say about today.",2621297,5/5,POSITIVE,Raphael Abraham,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,raphael-abraham,1882,Financial Times
561,"Sep 2, 2019",True,False,False,False,https://www.scmp.com/lifestyle/entertainment/article/3025299/venice-2019-joker-film-review-joaquin-phoenix-excels-dc,"Joker touches on the Batman mythology, although in some ways this is the least interesting aspect of the film - certainly when you've got Phoenix going full tilt.",2621273,4.5/5,POSITIVE,James Mottram,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,james-mottram,2753,South China Morning Post
562,"Sep 1, 2019",True,False,False,False,https://www.fotogramas.es/peliculas-criticas/a29320615/joker-critica-pelicula/,Phillips disenfranchises himself from the digital paraphernalia that predominates modern Hollywood. [Full review in Spanish],2621147,4/5,POSITIVE,Manu Yáñez,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,manu-yanez,2780,Fotogramas
563,"Sep 1, 2019",True,False,False,False,https://www.espinof.com/criticas/venecia-2019-joker-buen-entretenimiento-que-combina-rupturismo-fan-service,"Joker may not be a disaster, but it is also no masterpiece. It remains a highly controlled blockbuster made to facilitate the survival of the franchise and its marketing campaign. [Full Review in Spanish]",2621145,3.5/5,POSITIVE,Esther Miguel Trula,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,esther-miguel-trula,2621,Espinof
564,"Sep 1, 2019",True,False,False,False,https://thefilmstage.com/reviews/venice-review-jaoquin-phoenix-is-more-ledger-than-leto-in-todd-phillips-solid-joker,"Phoenix's committed performance is equal parts Freddie Quell, Joe from You Were Never Really Here, Fred Astaire, and Rupert Pupkin, all crossed-over intensity, flailing limbs, and physical comedy.",2621119,B,POSITIVE,Rory O'Connor,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,rory-oconnor,2305,The Film Stage
565,"Sep 1, 2019",True,False,False,True,https://www.screendaily.com/reviews/joker-venice-review/5142412.article,"""Joker"" achieves two contradictory goals simultaneously, delivering a blockbuster that highlights what is eternally captivating about the character, while at the same time offering a sobering critique of the nihilism that has long been the Joker's M.O.",2621085,,POSITIVE,Tim Grierson,http://resizing.flixster.com/kbXDltKvUCo9jj5B0uDoU0EMv-s=/128x128/v1.YzsyNzM2O2c7MTkzMDU7MjA0ODsxNTA7MTUw,tim-grierson,1069,Screen International
566,"Aug 31, 2019",True,False,False,False,https://deadline.com/video/joker-review-joaquin-phoenix-robert-de-niro-dc-comics-venice-film-festival/,"Joaquin Phoenix kills it in dark, timely DC origin movie that is no laughing matter. Will he be second Joker to win an Oscar?",2621050,5/5,POSITIVE,Pete Hammond,http://resizing.flixster.com/jBTAKdwU5JWWE2RqN6V_QC_cyOo=/38x44/v1.YzsxNzk0O2o7MTkzMDU7MjA0ODszODs0NA,pete-hammond,2256,Deadline Hollywood Daily
567,"Aug 31, 2019",True,False,False,True,https://www.timeout.com/london/film/joker-1,This is a truly nightmarish vision of late-era capitalism - arguably the best social horror film since Get Out - and Joaquin Phoenix is magnetic in it.,2621049,5/5,POSITIVE,Philip De Semlyen,http://resizing.flixster.com/55qkTZcHIxhAH5Vq31C5Zxdmk78=/128x128/v1.YzszMjg3O2c7MTkzMDU7MjA0ODsxNTA7MTUw,philip-de-semlyen,1651,Time Out
568,"Aug 31, 2019",False,True,False,True,https://www.thewrap.com/joker-film-review-joaquin-phoenix-robert-de-niro-dc-2019/,"If you strip the Joker and his nearly 80-year history as a cultural icon out of this film, as well as all the 1970s movie homages, there's not a whole lot left except for Phoenix's performance, and it's the kind of turn that's destined to be divisive.",2621048,,NEGATIVE,Alonso Duralde,http://resizing.flixster.com/UJozlLvMn9arahmbaMKIdX9Q-_4=/128x128/v1.YzsyNjIwO2c7MTkzMDU7MjA0ODsxNTA7MTUw,alonso-duralde,2205,TheWrap
569,"Aug 31, 2019",True,False,False,True,https://theplaylist.net/joker-venice-review-joaquin-phoenix-20190831/,"This is the world post-Joker and with nothing but shaky-breathed respect for the filmmaking and storytelling achievement it represents, God help us all.",2621047,B+,POSITIVE,Jessica Kiang,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jessica-kiang,2100,The Playlist
570,"Aug 31, 2019",True,False,False,False,https://geeksofcolor.co/2019/08/31/joker-review/,"Todd Phillips delivered a game changing comic book film, and I cannot wait to see it again.",2621046,9/10,POSITIVE,Dorian Parks,http://resizing.flixster.com/NNd_CgRJsoOrh9ZEPJfMcqE6Psk=/128x128/v1.YzszMjE0O2o7MTkzMDU7MjA0ODszMDA7MzAw,dorian-parks,3033,Geeks of Color
571,"Aug 31, 2019",True,False,False,False,https://blackgirlnerds.com/review-joker-may-easily-become-an-award-winner/,"It's chilling and ironically, still a fun way to spend two-hours escaping into a fictional world. Joker is such a great film that ventures away from the comic books and dives more into reality.",2621045,5/5,POSITIVE,Catalina Combs,http://resizing.flixster.com/B--BbULg4wYg7lHMcQ25twgTERE=/128x128/v1.YzsxMDAwMDAyNjQ3O2o7MTkzMTQ7MjA0ODszMDA7MzAw,catalina-combs,2810,Black Girl Nerds
572,"Aug 31, 2019",True,False,False,False,https://comicbook.com/dc/2019/08/30/joker-review-masterpiece-spoiler-free-good-joaquin-phoenix-batman/,"Whether Joker is a social commentary on issues such as poverty or mental illness, a new mysterious take on the best known DC Comics villain, or another unforgettable piece of cinema by Martin Scorsese, you'll need to see to believe it.",2621044,5/5,POSITIVE,Brandon Davis,http://resizing.flixster.com/u2Os7AdyruDy7BYlCXkNvnveEXg=/128x128/v1.YzszNDA3O2o7MTkzMDU7MjA0ODszMDA7MzAw,brandon-davis,3407,ComicBook.com
573,"Aug 31, 2019",True,False,False,False,https://www.forbes.com/sites/markhughes/2019/08/31/review-joker-is-one-of-the-best-films-of-2019/#6b16fee129c0,"Joker is one of the true masterpieces of the superhero cinema, and one of 2019's greatest achievements.",2621010,,POSITIVE,Mark Hughes,http://resizing.flixster.com/aBKloa5QvSkXrOLdF_jHhY6EGs4=/128x128/v1.YzsyNTU3O2c7MTkzMDU7MjA0ODsxNTI7MTY4,mark-hughes,2233,Forbes
574,"Aug 31, 2019",True,False,False,False,https://io9.gizmodo.com/joker-is-powerful-confused-and-provocative-just-like-1837667573,"Joker is a solid, well-made film that, ultimately, has a bit of an identity crisis.",2621009,,POSITIVE,Germain Lussier,http://resizing.flixster.com/nu9w5Ls0Xpt5BL82oRpZ3ddPUCU=/128x128/v1.YzsyODYwO2c7MTkzMDU7MjA0ODsxNTA7MTUw,germain-lussier,2195,io9.com
575,"Aug 31, 2019",True,False,False,True,https://www.theguardian.com/film/2019/aug/31/joker-review-twisted-tour-de-force-joaquin-phoenix?CMP=twt_a-culture_b-gdnculture,"Having brazenly plundered the films of Scorsese, Phillips fashions stolen ingredients into something new, so that what began as a gleeful cosplay session turns progressively more dangerous - and somehow more relevant, too.",2621008,5/5,POSITIVE,Xan Brooks,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,xan-brooks,205,Guardian
576,"Aug 31, 2019",True,False,False,False,https://cine-vue.com/2019/08/venice-2019-joker-review.html?utm_source=dlvr.it&utm_medium=twitter,"Phoenix has plumbed depths so deep and given such a complex, brutal and physically transformative performance, it would be no surprise to see him take home a statuette or two come award season.",2621007,5/5,POSITIVE,John Bleasdale,http://resizing.flixster.com/JrTeV5ymJLbadovwBO_smYozblk=/128x128/v1.YzsyNjg4O2c7MTkzMDU7MjA0ODsxNTA7MTUw,john-bleasdale,2471,CineVue
577,"Aug 31, 2019",True,False,False,True,https://www.independent.co.uk/arts-entertainment/films/reviews/joker-review-movie-venice-film-festival-joaquin-phoenix-todd-phillips-a9086681.html,"What do you get when you take a poor, mentally unstable loner and you treat him like trash? The answer given in Todd Phillips's ingenious new feature is Batman's arch nemesis, the Joker.",2621004,4/5,POSITIVE,Geoffrey Macnab,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,geoffrey-macnab,691,Independent (UK)
578,"Aug 31, 2019",True,False,False,False,https://www.thedailybeast.com/joker-review-joaquin-phoenixs-killer-clown-is-the-most-terrifying-one-yet,"Joker succeeds thanks to the talents of Phoenix, who's crafted a layered, terror-inducing antagonist, and earned his rightful place alongside Heath Ledger and Jack Nicholson in the pantheon of all-time-great Jokers.",2621001,,POSITIVE,Marlow Stern,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,marlow-stern,2345,The Daily Beast
579,"Aug 31, 2019",True,False,False,True,https://www.standard.co.uk/go/london/film/joker-film-review-venice-film-festival-2019-joaquin-phoenix-a4225396.html,Nobody who sees this new film will ever need any other version.,2621000,5/5,POSITIVE,David Sexton,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-sexton,446,London Evening Standard
580,"Aug 31, 2019",False,True,False,True,https://time.com/5666055/venice-joker-review-joaquin-phoenix-not-funny/,"Phillips may want us to think he's giving us a movie all about the emptiness of our culture, but really, he's just offering a prime example of it.",2620998,,NEGATIVE,Stephanie Zacharek,http://resizing.flixster.com/qDXSGHcPunqrV3UCFqp0H3FqVl0=/128x128/v1.YzsyNTg0O2c7MTkzMDU7MjA0ODsxNTA7MTUw,stephanie-zacharek,448,TIME Magazine
581,"Aug 31, 2019",False,True,False,True,https://www.rogerebert.com/reviews/joker-movie-review-2019,"As social commentary, Joker is pernicious garbage.",2620995,2/4,NEGATIVE,Glenn Kenny,http://resizing.flixster.com/wnggTUmVcOm3PfZ1NMFAfo2pbao=/128x128/v1.YzsyMjU1O2o7MTkzMDU7MjA0ODsyMDA7MjUw,glenn-kenny,1708,RogerEbert.com
582,"Aug 31, 2019",False,True,False,True,https://lwlies.com/reviews/joker/,"Feeble posturing, asinine pop psychology and political analysis charged with all the cynicism of a mollycoddled teen dropout in fake Oakleys and a home customised Linkin Park tee.",2620994,1/5,NEGATIVE,David Jenkins,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-jenkins,1822,Little White Lies
583,"Aug 31, 2019",True,False,False,True,https://www.telegraph.co.uk/films/2019/08/31/joker-venice-film-festival-review-have-got-next-fight-club/,Superhero blockbuster this is not: a playful fireman's-pole-based homage to the old Batman television series is one of a very few lighthearted moments in an otherwise oppressively downbeat and reality-grounded urban thriller...,2620999,4/5,POSITIVE,Robbie Collin,http://resizing.flixster.com/X3RMRh2Vqg1TSj9fMUaR-K-jEek=/128x128/v1.YzsyNjY2O2c7MTkzMDU7MjA0ODsxNTA7MTUw,robbie-collin,921,Daily Telegraph (UK)
584,"Aug 31, 2019",True,False,False,True,https://www.empireonline.com/movies/reviews/joker/,"Bold, devastating and utterly beautiful, Todd Phillips and Joaquin Phoenix have not just reimagined one of the most iconic villains in cinema history, but reimagined the comic book movie itself.",2620997,5/5,POSITIVE,Terri White,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,terri-white,148,Empire Magazine
585,"Aug 31, 2019",True,False,False,True,https://www.vanityfair.com/hollywood/2019/08/joker-review-joaquin-phoenix?utm_source=dlvr.it&utm_medium=twitter,"I've not always gotten along with Phoenix's mannered, muscle-strained approach to his craft, but here he makes a compelling case for going full-tilt.",2620996,,POSITIVE,Richard Lawson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,richard-lawson,2183,Vanity Fair
586,"Aug 31, 2019",True,False,False,True,https://www.latimes.com/entertainment-arts/movies/story/2019-08-31/joker-joaquin-phoenix-venice-film-festival,"""Joker"" is a dark, brooding and psychologically plausible origin story, a vision of cartoon sociopathy made flesh.",2620993,,POSITIVE,Justin Chang,http://resizing.flixster.com/GjQAUaLqg-LnNOg3SduVa8MkDBU=/128x128/v1.YzsyNjQzO2c7MTkzMDU7MjA0ODsxNTA7MTUw,justin-chang,268,Los Angeles Times
587,"Aug 31, 2019",True,False,False,False,https://www.ign.com/articles/2019/08/31/joker-movie-review,Joaquin Phoenix's fully committed performance and Todd Phillips' masterful albeit loose reinvention of the DC source material make Joker a film that should leave comic book fans and non-fans alike disturbed and moved in all the right ways.,2620992,10/10,POSITIVE,Jim Vejvoda,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jim-vejvoda,811,IGN Movies
